id,entry date,level,termination date,college_name,degree,last GPA,transfer credit hours,transfer quality hours,credit hours earned,GPA credit hours,quality poinrts,major,minor,advisor,exit status,WVU_freshman,RN,Comment,P/F hours
700252994,2000-08-15 00:00:00.000,graduate,2003-05-18 00:00:00.000,West Virginia University at Morgantown,MSN,3.64,0,0,44,44,160,Nursing,NULL,NULL,graduated,0,0,NULL,0
700253843,2001-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BSN,3.36,0,0,135,122,410,Nursing,NULL,NULL,graduated,0,1,NULL,0
700256720,1997-09-15 00:00:00.000,undergrad,2001-01-15 00:00:00.000,West Virginia State College,NULL,3.03,0,0,94,97,294,EMA Ed/Physical Education,NULL,NULL,unknown,0,0,NULL,0
700135858,1997-08-15 00:00:00.000,graduate,2001-05-31 00:00:00.000,West Virginia University at Charleston,MSN,3.5,0,0,42,42,147,Nursing,NULL,NULL,graduated,0,1,NULL,0
700135858,1995-08-15 00:00:00.000,undergrad,1997-05-11 00:00:00.000,West Virginia University at Charleston,BA/BS,3.29,129,121,154,64,211,Nursing,NULL,NULL,graduated,0,1,NULL,NULL
700631673,1999-05-01 00:00:00.000,graduate,2002-05-14 00:00:00.000,Mountain State University,MSN,4,0,0,51,44,176,Nursing,NULL,NULL,graduated,0,1,NULL,0
700631673,1993-08-15 00:00:00.000,undergrad,1998-05-12 00:00:00.000,Mountain State University,BSN,3.8672,0,0,143,113,437,Nursing,NULL,NULL,graduated,0,1,NULL,0
700265668,2002-05-21 00:00:00.000,undergrad,2008-08-15 00:00:00.000,West Virginia University at Morgantown,BA/BS,2.7165,0,0,128,127,345,Multidisciplinary Studies,NULL,NULL,graduated,0,0,NULL,0
701035934,1992-08-15 00:00:00.000,assoc.,1994-05-14 00:00:00.000,Davis and Elkins College,Assoc.,2.5699,0,0,96.5,96.5,248,Nursing,NULL,NULL,graduated,0,1,NULL,0
701035934,1994-08-15 00:00:00.000,undergrad,1994-12-29 00:00:00.000,Fairmont State University,NULL,2,0,0,3,3,6,General,NULL,NULL,NULL,0,0,NULL,0
700294059,2004-08-15 00:00:00.000,assoc.,2006-06-11 00:00:00.000,Sewickley Valley Hospital School of Nursing,NULL,3.09,0,0,80,80,241,Nursing,NULL,NULL,graduated,0,1,NULL,0
700294059,2002-08-15 00:00:00.000,undergrad,2004-05-15 00:00:00.000,West Virginia University at Morgantown,NULL,3.14,0,0,57,57,179,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700294059,2007-08-15 00:00:00.000,undergrad,2007-12-29 00:00:00.000,Wagner College,NULL,4,0,0,4,4,16,General,NULL,NULL,NULL,0,0,NULL,0
700294059,2004-08-14 00:00:00.000,undergrad,2006-05-16 00:00:00.000,La Roche College,NULL,3.2,0,0,15,15,48,General,NULL,NULL,NULL,0,0,NULL,0
700290780,2002-01-02 00:00:00.000,undergrad,2007-05-13 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.8098,15,15,142,142,541,Journalism/Advertising,Bus. Admin.,NULL,graduated,0,0,NULL,0
700147545,1990-08-15 00:00:00.000,graduate,1993-12-29 00:00:00.000,West Virginia University at Morgantown,Other Masters,3.8852,0,0,81,61,237,Social Work,NULL,NULL,graduated,0,0,NULL,0
700147545,1983-08-15 00:00:00.000,undergrad,1987-05-08 00:00:00.000,Clarion University of Pennsylvania,BA/BS,3.69,0,0,148,145,535,Habilitative Sciences/Rehab Science,NULL,NULL,graduated,0,0,NULL,0
701024286,2003-08-15 00:00:00.000,undergrad,2007-05-19 00:00:00.000,Canisius College,BA/BS,2.8506,0,0,154,154,439,Psychology,NULL,NULL,graduated,0,0,NULL,0
701044950,1985-08-15 00:00:00.000,graduate,1990-05-26 00:00:00.000,University of Akron,MSN,3.648,0,0,40,40,145,Nursing,NULL,NULL,graduated,0,1,NULL,0
701044950,1975-08-15 00:00:00.000,undergrad,1983-12-17 00:00:00.000,Kent State,BSN,3.03,0,0,66,66,187,Nursing,NULL,NULL,graduated,0,1,NULL,0
700586806,2005-01-02 00:00:00.000,undergrad,2008-05-31 00:00:00.000,Mountain State University,BSN,3.3157,0,0,76,76,252,Nursing,NULL,NULL,graduated,0,1,NULL,0
701036098,2004-08-15 00:00:00.000,assoc.,2007-05-20 00:00:00.000,West Virginia State College,Assoc.,2.64,0,0,86,82,217,Nursing,NULL,NULL,graduated,0,1,NULL,0
700567285,2005-08-15 00:00:00.000,undergrad,NULL,West Virginia University at Morgantown,BA/BS,3.5408,0,0,98,98,347,Exercise Physiology,NULL,NULL,NULL,0,0,NULL,0
701048595,2002-08-15 00:00:00.000,undergrad,2007-05-31 00:00:00.000,Pennsylvania State University,BA/BS,3.2529,0,0,170,170,553,Biology & Psychology,NULL,NULL,graduated,0,0,NULL,0
701048850,2003-05-01 00:00:00.000,graduate,NULL,St. Josephs College of Maine,NULL,3.91,0,0,42,33,129,Nursing,NULL,NULL,NULL,0,1,NULL,0
701048850,1998-01-01 00:00:00.000,undergrad,2001-12-30 00:00:00.000,ST. Josephs College of Maine,BSN,3.89,0,0,133,44,171.2,Nursing,NULL,NULL,graduated,0,1,NULL,0
700572350,2005-08-15 00:00:00.000,undergrad,NULL,West Virginia University at Morgantown,NULL,3.1734,0,0,98,98,311,Psychology,NULL,NULL,NULL,0,0,NULL,0
701012923,2003-08-15 00:00:00.000,undergrad,2005-05-07 00:00:00.000,Saint Vincent College,BA/BS,3.565,0,0,152,75,267.4,Psychology Education,Elementary Education,NULL,graduated,0,0,NULL,NULL
701012923,1998-08-15 00:00:00.000,undergrad,2001-05-15 00:00:00.000,University of Charleston,NULL,2.16,0,0,78,78,175,General,NULL,NULL,NULL,0,0,NULL,0
701012923,2004-01-01 00:00:00.000,undergrad,2008-08-15 00:00:00.000,Westmoreland Co. Community College,NULL,3.33,0,0,27,27,90,General,NULL,NULL,NULL,0,0,NULL,0
700953573,2000-08-15 00:00:00.000,undergrad,2005-05-07 00:00:00.000,James Madison University,BA/BS,2.932,0,0,143,143,418,Psychology,Biology,NULL,graduated,0,0,NULL,0
700953573,2002-05-01 00:00:00.000,undergrad,2002-08-15 00:00:00.000,Frostburg University,NULL,4,0,0,4,4,16,General,NULL,NULL,NULL,0,0,NULL,0
700953573,1999-09-08 00:00:00.000,undergrad,2001-07-26 00:00:00.000,Garrett College,NULL,2.79,0,0,10,10,27,General,NULL,NULL,NULL,0,0,NULL,0
701052478,2005-09-01 00:00:00.000,undergrad,2007-06-16 00:00:00.000,University of Oregon,BA/BS,3.23,0,0,118,118,381,Human Phsysiology/Psychology,NULL,NULL,graduated,0,0,NULL,0
701052478,1999-05-01 00:00:00.000,undergrad,2004-12-15 00:00:00.000,Santa Rosa Junior College,NULL,3.875,0,0,25,25,93,General,NULL,NULL,NULL,0,0,NULL,0
701052478,2003-05-01 00:00:00.000,undergrad,2003-08-15 00:00:00.000,Sonoma State University,NULL,3,0,0,3,3,9,General,NULL,NULL,NULL,0,0,NULL,0
701052478,2008-01-01 00:00:00.000,NULL,2008-06-15 00:00:00.000,Lane Community College,NULL,4,0,0,18,18,73,General,NULL,NULL,NULL,0,0,NULL,0
701052478,2005-01-01 00:00:00.000,undergrad,2005-05-16 00:00:00.000,University of Pittsburgh,NULL,3.813,0,0,12,12,45,General,NULL,NULL,NULL,0,0,NULL,0
701052478,2002-08-15 00:00:00.000,undergrad,2003-12-15 00:00:00.000,University of San Diego,NULL,3.23,0,0,39,39,129,General,NULL,NULL,NULL,0,0,NULL,0
700159932,1988-08-15 00:00:00.000,undergrad,2002-05-19 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.468,0,0,141,141,489,Regents Bachelor of Arts,NULL,NULL,graduated,0,0,NULL,0
700811561,2006-08-15 00:00:00.000,graduate,2008-05-18 00:00:00.000,West Virginia University at Morgantown,Other Masters,3.62,0,0,45,45,163,Public Health,NULL,NULL,graduated,0,0,NULL,0
700811561,2002-08-15 00:00:00.000,undergrad,2006-04-27 00:00:00.000,West Virginia Wesleyan College,BA/BS,3.025,0,0,120,120,363,Biology,Chemistry,NULL,graduated,0,0,NULL,0
701024286,2007-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,D'Youville College,NULL,3.37,0,0,27,27,91,General,NULL,NULL,transferred,0,0,NULL,0
700920838,1990-08-15 00:00:00.000,undergrad,1995-05-15 00:00:00.000,University of Ploiesti - Romania,BA/BS,0,0,0,0,0,0,Engineering,NULL,NULL,graduated,0,0,NULL,0
700472931,2005-08-15 00:00:00.000,undergrad,NULL,West Virginia University at Morgantown,NULL,3.1869,0,0,107,107,341,Exercise Physiology,NULL,NULL,NULL,0,0,NULL,0
701012096,2001-05-01 00:00:00.000,assoc.,2008-05-10 00:00:00.000,Mt. Aloysius College,Assoc.,2.0891,0,0,101,101,211,Nursing,NULL,NULL,graduated,0,1,NULL,0
700166478,1996-08-15 00:00:00.000,graduate,1998-05-17 00:00:00.000,West Virginia University at Charleston,MSN,3.52,0,NULL,44,44,155,Nursing,NULL,NULL,graduated,0,1,NULL,0
700166478,1991-01-05 00:00:00.000,undergrad,1994-05-08 00:00:00.000,University of Charleston,BSN,2.8181,0,0,77,77,217,Nursing,NULL,NULL,graduated,0,1,NULL,0
700166478,1979-08-15 00:00:00.000,assoc.,1990-12-09 00:00:00.000,University of Charleston,Assoc.,3.0357,0,0,89,89,170,Nursing,NULL,NULL,graduated,0,1,NULL,0
700567536,2005-08-15 00:00:00.000,undergrad,NULL,West Virginia University at Morgantown,NULL,3.6666,3,0,102,102,374,Exercise Physiology,NULL,NULL,NULL,0,0,NULL,0
700567536,2007-05-01 00:00:00.000,undergrad,2007-08-15 00:00:00.000,Mount Aloysius College,NULL,3,0,0,3,3,9,General,NULL,NULL,NULL,0,0,NULL,0
701000274,2004-08-15 00:00:00.000,undergrad,2008-08-01 00:00:00.000,Fairmont State University,BA/BS,3.29,6,6,128,124,408,Nutrition,NULL,NULL,graduated,0,0,NULL,0
701000274,2008-05-01 00:00:00.000,undergrad,NULL,West Virginia University at Morgantown,NULL,2.66,0,0,6,6,16,Biology,NULL,NULL,NULL,0,0,NULL,0
700301460,2003-08-15 00:00:00.000,undergrad,2007-05-13 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.0588,0,0,119,119,364,Journalism,NULL,NULL,graduated,0,0,NULL,0
701055569,2000-08-15 00:00:00.000,undergrad,2004-05-15 00:00:00.000,Juniata College,BA/BS,3.4203,0,0,157,157,537,Biology,NULL,NULL,graduated,0,0,NULL,0
701046773,2003-05-15 00:00:00.000,NULL,2005-05-15 00:00:00.000,East Arkansas Community College,Assoc.,3.3932,0,0,89,89,302,NULL,NULL,NULL,NULL,0,0,NULL,NULL
700255705,2001-08-15 00:00:00.000,undergrad,2004-12-29 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.2,59,53,0,182,586,Anthropology,NULL,NULL,graduated,0,0,NULL,183
700255705,1998-01-01 00:00:00.000,undergrad,2000-05-15 00:00:00.000,Bluefield State College,NULL,2.91,0,0,39,45,131,General,NULL,NULL,NULL,0,0,NULL,0
700255705,1998-08-15 00:00:00.000,undergrad,2001-05-15 00:00:00.000,Concord University,NULL,3.23,0,0,53,56,181,General,NULL,NULL,NULL,0,0,NULL,0
701037381,2000-08-15 00:00:00.000,undergrad,2005-07-26 00:00:00.000,Slippery Rock University,BA/BS,3.467,0,0,122,122,423,Community Health,NULL,NULL,graduated,0,0,NULL,0
701041273,1997-09-01 00:00:00.000,graduate,1999-12-01 00:00:00.000,Cal State Long Beach,MSN,4,0,0,0,0,0,NULL,NULL,NULL,graduated,0,1,NULL,0
700137133,1997-08-01 00:00:00.000,graduate,2005-05-01 00:00:00.000,West Virginia University at Morgantown,MSN,3.59,0,0,42,42,151,Nursing,NULL,NULL,graduated,0,0,NULL,0
700165351,1996-06-01 00:00:00.000,graduate,1998-08-01 00:00:00.000,West Virginia University at Morgantown,MSN,3.45,0,0,44,44,152,Nursing,NULL,NULL,NULL,0,0,NULL,0
701048416,2001-08-15 00:00:00.000,NULL,2004-05-15 00:00:00.000,West Virginia Northern Community College,Assoc.,2.7416,NULL,0,120,120,329,NULL,NULL,NULL,graduated,0,1,NULL,0
701054632,2006-09-15 00:00:00.000,NULL,2007-12-15 00:00:00.000,Marshall University,Assoc.,3.1083,0,0,120,120,373,NULL,NULL,NULL,graduated,0,1,NULL,0
701020918,2006-08-15 00:00:00.000,NULL,2008-05-15 00:00:00.000,West Virginia University at Parkersburg,Assoc.,2.9636,0,0,110,110,326,NULL,NULL,NULL,graduated,0,1,NULL,0
701059210,1987-09-15 00:00:00.000,NULL,1991-08-15 00:00:00.000,University of Pennsylvania,MSN,0,0,0,0,0,0,NULL,NULL,NULL,graduated,0,1,NULL,0
700430999,2005-08-15 00:00:00.000,NULL,2008-05-15 00:00:00.000,Fairmont State University,Assoc.,0,0,0,0,0,0,NULL,NULL,NULL,graduated,0,1,Will graduate with BSN from Fairmont State May 2009.,0
700980978,1995-08-15 00:00:00.000,NULL,1997-05-15 00:00:00.000,Pikeville College,Assoc.,2.9151,0,0,224,224,653,NULL,NULL,NULL,graduated,0,1,NULL,0
700992561,1991-08-15 00:00:00.000,NULL,1993-05-15 00:00:00.000,Bluefield State College,Assoc.,2.27,0,0,121,121,275,NULL,NULL,NULL,graduated,0,1,NULL,0
701061959,1999-08-01 00:00:00.000,NULL,2003-05-01 00:00:00.000,George Mason University,MSN,0,0,0,0,0,0,NULL,NULL,NULL,graduated,0,1,NULL,0
700853697,2007-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Appalachian Bible College,NULL,4,0,0,6,6,24,High School,NULL,NULL,NULL,0,0,NULL,0
700908956,2007-01-29 00:00:00.000,undergrad,2007-05-18 00:00:00.000,Carroll Community College,NULL,1.5,NULL,NULL,6,6,9,High School,NULL,NULL,NULL,0,0,NULL,0
700914187,2006-08-28 00:00:00.000,undergrad,2006-12-15 00:00:00.000,Carroll Community College,NULL,2.87,0,NULL,12,12,34.5,General,NULL,NULL,NULL,0,0,NULL,NULL
700898708,2007-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Glenville State College,NULL,3,0,0,6,6,18,High School,NULL,NULL,NULL,0,0,NULL,0
700726117,2004-01-01 00:00:00.000,undergrad,2007-05-15 00:00:00.000,Marshall University,NULL,4,0,0,22,22,88,High School,NULL,NULL,NULL,0,0,NULL,0
700944874,2008-03-01 00:00:00.000,undergrad,2008-08-08 00:00:00.000,Howard Community College,NULL,3,0,0,3,3,9,High School,NULL,NULL,NULL,0,0,NULL,0
700421067,2006-01-01 00:00:00.000,NULL,2006-08-15 00:00:00.000,Fairmont State University,NULL,2.67,0,0,9,9,24,NULL,NULL,NULL,NULL,0,0,NULL,0
700726005,2007-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Florida Gulf Coast University,NULL,3.31,0,0,28,28,92.9,Pre-Nursing,NULL,NULL,transferred,0,0,NULL,0
700868883,2007-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,West Liberty State College,NULL,4,0,NULL,6,6,24,High School,NULL,NULL,NULL,0,0,NULL,0
700868883,2007-08-16 00:00:00.000,undergrad,2008-05-16 00:00:00.000,WV Northern Community College,NULL,4,0,0,6,6,24,High School,NULL,NULL,NULL,0,0,NULL,0
700961170,2008-06-16 00:00:00.000,undergrad,2008-08-31 00:00:00.000,Central Ohio Technical College,NULL,4,0,0,5,5,20,General,NULL,NULL,NULL,0,0,NULL,0
700899813,2008-05-01 00:00:00.000,undergrad,2008-08-15 00:00:00.000,Westmoreland County Community College,NULL,4,6,0,6,6,24,General,NULL,NULL,NULL,0,0,NULL,0
700726205,2006-08-15 00:00:00.000,NULL,2006-12-30 00:00:00.000,Southern West Virginia Community and Technical College,NULL,4,0,0,3,3,12,NULL,NULL,NULL,NULL,0,0,NULL,0
701035495,2005-08-15 00:00:00.000,NULL,2008-05-15 00:00:00.000,Daytona State College,Assoc.,2.675,0,0,104,104,273,NULL,NULL,NULL,graduated,0,1,NULL,0
700197005,2002-08-15 00:00:00.000,undergrad,2006-05-14 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.0775,0,0,142,129,397,Social Work,NULL,NULL,graduated,0,0,NULL,0
701035889,2003-01-02 00:00:00.000,undergrad,NULL,Concord University,BA/BS,2.6178,0,0,123,123,322,Biology,NULL,NULL,NULL,0,0,to graduate December 2008,0
701048856,1991-08-15 00:00:00.000,undergrad,1995-05-06 00:00:00.000,Alderson Broaddus College,BSN,2.88,0,0,128,128,368,Nursing,NULL,NULL,graduated,0,1,NULL,0
701047484,2004-08-15 00:00:00.000,NULL,2006-05-15 00:00:00.000,University of Charleston,Assoc.,3.5365,0,0,82,82,290,NULL,NULL,NULL,graduated,0,1,NULL,0
700271037,1998-08-15 00:00:00.000,NULL,2008-12-12 00:00:00.000,West Virginia University at Parkersburg,NULL,3.1984,0,0,131,131,419,NULL,NULL,NULL,NULL,0,0,"Is due to graduate Dec. 12, 2008.",0
700545492,2005-08-15 00:00:00.000,undergrad,NULL,West Virginia University at Morgantown,NULL,3.27,0,0,111,111,363,Exercise Physiology,NULL,NULL,graduated,0,0,to graduate May 2009,0
701015420,2006-08-15 00:00:00.000,undergrad,2008-12-28 00:00:00.000,Southern West Virginia Community and Technical College,NULL,4,0,0,15,12,0,High School,NULL,NULL,NULL,0,0,NULL,48
700710552,2006-01-01 00:00:00.000,undergrad,2007-05-15 00:00:00.000,West Virginia University at Parkersburg,NULL,4,0,0,10,10,40,High School,NULL,NULL,NULL,0,0,NULL,0
700650765,2003-08-15 00:00:00.000,undergrad,2007-05-15 00:00:00.000,Marshall University,NULL,3.8,0,0,31,31,118,general,NULL,NULL,NULL,0,0,NULL,0
700913572,2007-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Fairmont State University,NULL,4,0,0,9,9,36,general,NULL,NULL,NULL,0,0,NULL,0
700994235,2007-01-01 00:00:00.000,undergrad,2007-05-15 00:00:00.000,The Pennsylvania State University,NULL,2,NULL,NULL,3,3,6,High School,NULL,NULL,NULL,0,0,NULL,0
700878356,2008-05-15 00:00:00.000,NULL,2008-08-08 00:00:00.000,Fairmont State University,NULL,3,0,0,4,4,12,general,NULL,NULL,NULL,0,0,NULL,0
700941634,2007-08-15 00:00:00.000,NULL,2008-05-15 00:00:00.000,West Liberty State College,NULL,3,0,0,9,9,27,general,NULL,NULL,NULL,0,0,NULL,0
700867125,2008-05-27 00:00:00.000,NULL,2008-07-15 00:00:00.000,Bucks County Community College,NULL,0,0,4,4,0,0,general,NULL,NULL,NULL,0,0,NULL,0
700862232,2007-01-01 00:00:00.000,undergrad,2007-08-15 00:00:00.000,Allegany College of Maryland,NULL,3.88,0,0,24,24,93,General,NULL,NULL,NULL,0,0,NULL,0
700913786,2008-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Fairmont State University,NULL,4,0,0,9,9,36,NULL,NULL,NULL,NULL,0,0,NULL,0
701062137,2007-08-15 00:00:00.000,undergrad,2008-12-30 00:00:00.000,Allegheny College,NULL,3.14,0,0,53,53,150.8,General,NULL,NULL,NULL,0,0,NULL,0
700468888,2007-01-01 00:00:00.000,undergrad,2008-05-15 00:00:00.000,University of Charleston,NULL,3.774,0,0,62,62,234,General,NULL,NULL,NULL,0,0,NULL,0
700468888,2006-01-01 00:00:00.000,undergrad,2006-05-15 00:00:00.000,West Virginia State College,NULL,4,0,0,3,3,12,General,NULL,NULL,NULL,0,0,NULL,0
700138435,2005-06-01 00:00:00.000,NULL,2009-05-01 00:00:00.000,University of Tennessee,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,Will graduate May 2009.,0
701066815,1993-01-15 00:00:00.000,NULL,1996-05-15 00:00:00.000,University of Charleston,Assoc.,3.4081,0,0,49,49,167,NULL,NULL,NULL,graduated,0,1,NULL,0
700510268,2006-01-01 00:00:00.000,undergrad,2008-08-08 00:00:00.000,West Virginia Northern Community College,NULL,3.42,0,0,7,7,24,High School,NULL,NULL,NULL,0,0,NULL,0
700465855,2007-08-15 00:00:00.000,NULL,2009-05-15 00:00:00.000,West Virginia University at Morgantown,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,Will graduate in May 2009,0
700879038,2005-08-15 00:00:00.000,undergrad,2008-08-15 00:00:00.000,New River Community & Technical College,NULL,4,0,0,6,6,24,High School,NULL,NULL,NULL,0,0,NULL,0
700857480,2007-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Blue Ridge Cmmty Tech Cllg,NULL,3.67,0,0,9,9,33,High School,NULL,NULL,NULL,0,0,NULL,0
701005827,2006-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Pennsylvania State University,NULL,2.58,0,0,28,28,72.35,General,NULL,NULL,NULL,0,0,NULL,0
701005827,2006-08-28 00:00:00.000,undergrad,2007-05-13 00:00:00.000,Luzerne County Community College,NULL,3.5,0,0,6,6,21,General,NULL,NULL,NULL,0,0,NULL,NULL
700883585,2007-06-25 00:00:00.000,undergrad,2007-08-09 00:00:00.000,Montgomery County Community College,NULL,2,0,0,4,4,8,General,NULL,NULL,NULL,0,0,NULL,0
700857674,2004-08-15 00:00:00.000,undergrad,2011-08-15 00:00:00.000,West Virginia Northern Community College,NULL,3.763,0,0,127,127,478,General,NULL,NULL,NULL,0,0,Expected to graduate May 2011 with associate degree.,0
700913495,2008-01-01 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Concord College,NULL,4,0,0,6,6,24,High School,NULL,NULL,NULL,0,0,NULL,0
700912969,2006-01-01 00:00:00.000,undergrad,2007-05-15 00:00:00.000,California University of PA,NULL,2.67,0,0,0,0,0,High School,NULL,NULL,NULL,0,0,NULL,0
700912969,2008-05-15 00:00:00.000,undergrad,2008-08-08 00:00:00.000,WESTMORELAND COUNTY COMMUNITY COLLEGE,NULL,4,0,0,3,3,12,High School,NULL,NULL,NULL,0,0,NULL,0
701037700,2006-01-01 00:00:00.000,undergrad,2008-08-08 00:00:00.000,Mountain State University,NULL,4,0,0,50,50,200,General,NULL,NULL,NULL,0,0,NULL,0
700425149,2004-08-15 00:00:00.000,undergrad,2004-12-30 00:00:00.000,Alderson Broaddus College,NULL,2.7059,0,0,17,17,46,High School,NULL,NULL,NULL,0,0,NULL,0
700425149,2003-08-15 00:00:00.000,undergrad,2009-05-15 00:00:00.000,Fairmont State University,NULL,1.64,0,0,61,66,108,General,NULL,NULL,NULL,0,0,NULL,0
700940637,2007-08-15 00:00:00.000,undergrad,2009-08-15 00:00:00.000,Fairmont State University,NULL,4,0,0,17,17,68,General,NULL,NULL,NULL,0,0,NULL,0
700598445,2004-08-15 00:00:00.000,undergrad,2007-12-30 00:00:00.000,New Rover Cmmty & Tech College,NULL,3.06,0,0,15,15,46,High School,NULL,NULL,NULL,0,0,NULL,0
700747263,2006-08-15 00:00:00.000,undergrad,2007-05-15 00:00:00.000,Marshall University,NULL,2.66,0,0,9,9,24,High School,NULL,NULL,NULL,0,0,NULL,0
700747263,2007-01-01 00:00:00.000,undergrad,2007-05-15 00:00:00.000,Glenville State College,NULL,3.25,0,0,4,4,13,High School,NULL,NULL,NULL,0,0,NULL,0
701064445,2004-01-01 00:00:00.000,NULL,2005-05-01 00:00:00.000,Case Western Reserve University,MSN,3.43,0,0,47,47,24,Nursing,NULL,NULL,NULL,0,0,NULL,0
700776082,2006-08-15 00:00:00.000,undergrad,2006-12-30 00:00:00.000,Southern West Virginia Community and Technical College,NULL,3.44,0,0,9,9,31,High School,NULL,NULL,NULL,0,0,NULL,0
700776082,2007-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Shepherd College,NULL,3.3,0,0,39,39,129,General,NULL,NULL,NULL,0,0,NULL,0
700193261,2003-08-15 00:00:00.000,NULL,2006-05-15 00:00:00.000,Fairmont State University,Assoc.,2.9022,0,0,174,174,505,NULL,NULL,NULL,graduated,0,1,NULL,0
700710576,2005-08-15 00:00:00.000,undergrad,2007-05-15 00:00:00.000,Southern West Virginia Community and Technical College,NULL,0,0,0,18,18,60,general,NULL,NULL,NULL,0,0,NULL,0
701037102,2000-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,The University of North Carolina at Chapel Hill,BA/BS,2.097,NULL,0,130,128,268.4,History,NULL,NULL,graduated,0,0,NULL,0
701037102,1999-08-15 00:00:00.000,undergrad,2008-08-01 00:00:00.000,Maryland Community College,NULL,3.465,0,0,106,106,149,General,NULL,NULL,NULL,0,0,NULL,0
700598772,2005-08-15 00:00:00.000,undergrad,2006-05-15 00:00:00.000,Shepherd College,NULL,3.28,0,0,38,32,105,General,NULL,NULL,NULL,0,0,NULL,0
700598772,2006-05-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Valley Forge Christian College,NULL,3.6938,0,0,76,49,181,general,NULL,NULL,NULL,0,0,NULL,0
701054893,2006-08-15 00:00:00.000,undergrad,NULL,West Virginia University at Parkersburg,NULL,3.56,0,0,NULL,105,374,general,NULL,NULL,graduated,0,1,NULL,0
700516144,2007-05-21 00:00:00.000,undergrad,2007-06-29 00:00:00.000,Community College of Allegheny County,NULL,4,0,0,3,3,12,High School,NULL,NULL,NULL,0,0,NULL,0
700875612,2008-05-15 00:00:00.000,undergrad,2008-05-05 00:00:00.000,Lehigh Carbon Community College,NULL,3,0,0,3,3,9,High School,NULL,NULL,NULL,0,0,NULL,0
701068217,2008-08-25 00:00:00.000,undergrad,2008-12-12 00:00:00.000,Keene State College,NULL,3.5,0,0,16,16,56,High School,NULL,NULL,NULL,0,0,NULL,0
700942724,2007-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Fairmont State University,NULL,3.75,0,0,12,12,45,High School,NULL,NULL,NULL,0,0,NULL,0
700998678,1992-10-01 00:00:00.000,NULL,1995-12-29 00:00:00.000,"AMA Computer College, Philippines",NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,No translation of courses,0
700998678,1991-06-01 00:00:00.000,NULL,1991-10-31 00:00:00.000,"Perpetual Help College, Philippines",NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,No translation of courses,0
700998678,1989-06-01 00:00:00.000,NULL,1991-10-01 00:00:00.000,Lyceum of the Philippines,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,No translation of courses,0
700888998,2008-06-30 00:00:00.000,undergrad,2008-08-09 00:00:00.000,Community College of Allegheny College,NULL,3.5,0,0,6,6,21,General,NULL,NULL,NULL,0,0,NULL,0
700923254,2008-08-01 00:00:00.000,undergrad,2008-12-28 00:00:00.000,University of Utah,NULL,2.2727,0,0,11,11,25,General,NULL,NULL,NULL,0,0,NULL,0
700923254,2007-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Fairmont State University,NULL,4,0,0,6,6,24,High School,NULL,NULL,NULL,0,0,NULL,0
700806815,2007-08-15 00:00:00.000,undergrad,2008-05-15 00:00:00.000,Anne Arundel Community College,NULL,3.5,0,0,6,6,21,High School,NULL,NULL,NULL,0,0,NULL,0
701065653,2007-08-01 00:00:00.000,NULL,2009-05-01 00:00:00.000,California University of PA,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,Expected to graduate May 2009 with BSN.,0
701068126,2003-08-24 00:00:00.000,NULL,2007-05-04 00:00:00.000,High Point University,NULL,2.6803,0,0,122,124,324,NULL,NULL,NULL,NULL,0,0,Bachelor of Science Degree Awarded on 05/07 from High Point University with a GPA of 2.65,0
701068190,2008-01-01 00:00:00.000,undergrad,2009-05-15 00:00:00.000,George Mason University,NULL,2.97,0,0,60,45,133.65,High School,NULL,NULL,NULL,0,0,NULL,NULL
