id,entry date,level,termination date,college_name,degree,last GPA,transfer credit hours,transfer quality hours,credit hours earned,GPA credit hours,quality poinrts,major,minor,advisor,exit status,WVU_freshman,RN,Comment,P/F hours
700926685,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.1,0,0,36,39,121,Pre-Pharmacy,NULL,NULL,NULL,0,0,NULL,0
700926685,00:00.0,undergrad,00:00.0,Coastal Carolina Community College,NULL,3.705,0,0,44,44,163,General,NULL,NULL,NULL,0,0,NULL,NULL
700926685,00:00.0,undergrad,00:00.0,Campbell University,NULL,4,0,0,9,9,36,General,NULL,NULL,NULL,0,0,NULL,0
700881010,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.08,0,0,49,49,151,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700290915,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,3.3145,0,NULL,74,74,234,Regents Bachelor of Arts,NULL,NULL,graduated,0,0,NULL,0
700290915,00:00.0,undergrad,00:00.0,Arkansas State University,NULL,3,0,0,3,3,9,General,NULL,NULL,NULL,0,0,NULL,0
700290915,00:00.0,undergrad,00:00.0,Fairmont State University,NULL,3.56,0,0,27,27,96,General,NULL,NULL,NULL,0,0,NULL,0
700290915,00:00.0,undergrad,00:00.0,Marshall University,NULL,3.6,0,0,20,20,72,General,NULL,NULL,NULL,0,0,NULL,0
700934887,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.2444,0,0,45,45,146,NULL,NULL,NULL,NULL,0,0,NULL,0
700956908,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.4782,0,0,46,46,160,NULL,NULL,NULL,NULL,0,0,NULL,0
700583529,00:00.0,NULL,00:00.0,NIT,NULL,3.5625,0,0,16,16,57,Electronics,NULL,NULL,NULL,0,0,Academic forgiveness student.,0
701011634,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,3.69,0,0,33,33,122,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701011634,00:00.0,undergrad,00:00.0,Fairmont State University,NULL,4,0,0,12,12,48,General,NULL,NULL,NULL,0,0,NULL,0
701057993,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.5,0,0,20,20,70,NULL,NULL,NULL,NULL,0,0,NULL,0
700867060,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,2.7391,0,0,46,46,126,NULL,NULL,NULL,NULL,0,0,NULL,0
701132942,00:00.0,NULL,00:00.0,Bluefield State College,NULL,3.6913,0,0,115,115,424.5,NULL,NULL,NULL,NULL,0,0,Will graduate with Associate degree May 2010.,
1.21.15 Has associate degree.,0,,,,,,,,,,,,,,,0,0,,
700395377,00:00.0,NULL,00:00.0,Wytheville VA Community College,NULL,2.9743,0,0,117,117,348,NULL,NULL,NULL,NULL,0,0,Due to graduate May 2010 with Associate Degree.,0
700241911,00:00.0,undergrad,NULL,West Liberty University,NULL,3.72,0,0,58,58,216,Biology,NULL,NULL,NULL,0,0,to graduate May 2010,0
700241911,00:00.0,undergrad,00:00.0,Jefferson Community College,NULL,4,0,0,94,94,376,Health Sciences,NULL,NULL,NULL,0,0,NULL,0
700275033,00:00.0,undergrad,00:00.0,University of Louisville,BA/BS,3.022,0,0,136,136,411,Physical Education,NULL,NULL,graduated,0,0,NULL,0
700275033,00:00.0,graduate,00:00.0,University of Louisville,Other Masters,3.3,0,0,36,30,99,Exercise Physiology,NULL,NULL,graduated,0,0,NULL,0
701068235,00:00.0,undergrad,00:00.0,Polk State College,NULL,3.2432,0,0,0,74,240,NULL,NULL,NULL,NULL,0,0,NULL,0
701112718,00:00.0,NULL,00:00.0,Westmoreland PA Community College,Assoc.,2.754,0,0,61,61,168,NULL,NULL,NULL,graduated,0,1,NULL,0
701112784,00:00.0,undergrad,00:00.0,Liberty University,BA/BS,3.62,0,0,132,67,243,History,NULL,NULL,graduated,0,0,NULL,0
700431060,00:00.0,NULL,00:00.0,Marshall University,Assoc.,3.3706,0,0,143,143,482,NULL,NULL,NULL,graduated,0,1,NULL,0
700265169,00:00.0,NULL,00:00.0,Excelsior,Assoc.,2.6042,0,0,187,187,497,NULL,NULL,NULL,graduated,0,1,NULL,0
701132909,00:00.0,NULL,00:00.0,Mountain State University,Diploma,3.0751,0,0,213,213,655,NULL,NULL,NULL,graduated,0,1,NULL,0
700825797,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.2,3,0,48,45,144,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700901111,00:00.0,undergrad,00:00.0,University of Charleston,NULL,3.166,0,0,15,12,38,General,NULL,NULL,NULL,0,0,NULL,0
700901111,00:00.0,undergrad,NULL,Concord College,NULL,3.28,12,12,28,28,92,Business Administration,NULL,NULL,transferred,0,0,NULL,0
700925714,00:00.0,undergrad,00:00.0,Montgomery County Community College,NULL,3,0,0,3,3,9,General,NULL,NULL,NULL,0,0,NULL,0
700925714,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.67,3,0,52,49,180,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701131581,00:00.0,undergrad,NULL,Grossmont-Cuyamaca Community College District,NULL,2.9607,0,0,51,51,151,General,NULL,NULL,NULL,0,0,NULL,0
700883019,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.07,8,8,51,51,157,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700883019,00:00.0,undergrad,00:00.0,New River Comm & Tech College,NULL,3.64,0,0,17,17,62,General,NULL,NULL,NULL,0,0,NULL,0
700894411,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.42,NULL,0,137,123,421,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701131551,00:00.0,undergrad,NULL,Northern Virginia Community College,NULL,3.658,0,0,38,38,139,General,NULL,NULL,NULL,0,0,NULL,NULL
701131551,00:00.0,undergrad,00:00.0,Christopher Newport University,NULL,2.85,0,0,12,12,34,Biology,NULL,NULL,NULL,0,0,NULL,0
701131551,00:00.0,undergrad,00:00.0,George Mason University,NULL,3.2,11,0,28,17,57,Health Science,NULL,NULL,NULL,0,0,NULL,NULL
700936673,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.28,18,0,39,21,69,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700426015,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,2.69,0,0,30,26,0,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,70
700426015,00:00.0,undergrad,00:00.0,Davis and Elkins College,NULL,2,0,0,17,20.5,41,General,NULL,NULL,NULL,0,0,NULL,NULL
700934175,00:00.0,undergrad,NULL,Potomac State College,NULL,2.82,0,0,17,17,48,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700909563,00:00.0,NULL,00:00.0,Atlantic Cape Community College,NULL,3.7547,0,0,53,53,199,NULL,NULL,NULL,NULL,0,0,NULL,0
701010374,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,4,0,0,16,16,64,NULL,NULL,NULL,NULL,0,0,NULL,0
701029115,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.6896,0,0,29,29,107,NULL,NULL,NULL,NULL,0,0,NULL,0
700940642,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.1694,0,0,59,59,187,NULL,NULL,NULL,NULL,0,0,NULL,0
700890332,00:00.0,NULL,00:00.0,Fairmont State University,NULL,3.0379,0,0,79,79,240,NULL,NULL,NULL,NULL,0,0,NULL,0
700968346,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.549,0,0,51,51,181,NULL,NULL,NULL,NULL,0,0,NULL,0
700591681,00:00.0,NULL,NULL,West Virginia University at Parkersburg,NULL,2.2083,0,0,72,72,159,NULL,NULL,NULL,NULL,0,0,NULL,0
700591681,00:00.0,NULL,00:00.0,Washington State CC Marietta OH,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
701130362,00:00.0,NULL,NULL,Wright State,NULL,3.407,0,0,56.5,56.5,192.5,NULL,NULL,NULL,NULL,0,0,NULL,0
701042436,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.2884,0,0,52,52,171,NULL,NULL,NULL,NULL,0,0,NULL,0
701014861,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.56,27,12,32,32,114,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,NULL
700849420,00:00.0,NULL,NULL,Potomac State,NULL,2.6625,0,0,80,80,213,NULL,NULL,NULL,NULL,0,0,NULL,0
701014861,00:00.0,undergrad,00:00.0,Wheeling Jesuit University,NULL,3.21,0,0,13,13,25,General,NULL,NULL,NULL,0,0,NULL,0
701014861,00:00.0,undergrad,00:00.0,West Liberty State College,NULL,3,0,0,12,12,36,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701014861,00:00.0,undergrad,00:00.0,WV Northern Community College,NULL,0,0,0,2,0,0,General,NULL,NULL,NULL,0,0,NULL,0
701043061,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,2.666,0,0,15,15,40,NULL,NULL,NULL,NULL,0,0,NULL,0
701048392,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.0769,0,0,13,13,40,NULL,NULL,NULL,NULL,0,0,NULL,0
700950476,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,2.85,0,0,45,48,137,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700941491,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.2727,0,0,55,55,180,NULL,NULL,NULL,NULL,0,0,NULL,0
701112722,00:00.0,undergrad,00:00.0,Fairmont State University,NULL,4,0,0,12,12,48,General,NULL,NULL,NULL,0,0,NULL,0
701095064,00:00.0,undergrad,00:00.0,North Carolina State University,BA/BS,3.427,0,0,136,114,390.672,Biological Sciences,Nutrition Concentraion,NULL,graduated,0,0,NULL,0
701095064,00:00.0,undergrad,00:00.0,Forsyth Technical Community College,NULL,3,0,0,6,6,18,General,NULL,NULL,NULL,0,0,NULL,0
701095064,00:00.0,undergrad,00:00.0,UNC Greensboro,NULL,3.3,0,0,4,4,13.2,General,NULL,NULL,NULL,0,0,NULL,0
701114825,00:00.0,NULL,00:00.0,Shepherd College,Assoc.,2.9154,0,0,71,71,207,NULL,NULL,NULL,graduated,0,1,NULL,NULL
701096056,00:00.0,graduate,00:00.0,East Carolina,Other Masters,0,0,0,20,20,0,NNP PM,NULL,NULL,graduated,0,0,NULL,0
701096056,00:00.0,graduate,00:00.0,The University of North Carolina at Chapel Hill,MSN,0,0,0,41,41,0,Nursing,NULL,NULL,graduated,0,0,NULL,0
701117315,00:00.0,undergrad,00:00.0,University of Michigan,BA/BS,3.969,0,0,97,97,385,Program in the Environment,NULL,NULL,NULL,0,0,to graduate May 2010,0
700431927,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,3.07,0,0,137,131,403,Exercise Physiology,NULL,NULL,graduated,0,0,NULL,0
700383347,00:00.0,undergrad,00:00.0,Virginia Tech,BA/BS,3.252,0,0,123,123,400,Human Nutrition & Foods,NULL,NULL,graduated,0,0,NULL,0
700566591,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,4,0,0,127,127,508,Exercise Physiology,NULL,NULL,graduated,0,0,NULL,0
701076710,00:00.0,NULL,00:00.0,University of Waikato,Other Masters,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,WVU GPA - 38268 (cannot determine previous degree work gpa),0
700725658,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,2.52,0,0,25,25,63,General Studies,NULL,NULL,NULL,0,0,NULL,0
700725658,00:00.0,undergrad,NULL,Fairmont State University,NULL,3.11,0,0,12,9,28,General,NULL,NULL,NULL,0,0,NULL,0
701127916,00:00.0,undergrad,NULL,Frostburg State University,NULL,3.18,0,0,43,43,137,General,NULL,NULL,NULL,0,0,NULL,0
700956163,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.83,0,0,25,18,69,General Studies,NULL,NULL,NULL,0,0,NULL,0
700956163,00:00.0,undergrad,00:00.0,California University of Pennsylvania,NULL,3.43,0,0,7,7,24,General,NULL,NULL,NULL,0,0,NULL,0
700959228,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.7692,0,0,26,26,98,NULL,NULL,NULL,NULL,0,0,NULL,0
701066749,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.317,0,0,41,41,136,NULL,NULL,NULL,NULL,0,0,NULL,0
701021333,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,4,0,0,21,21,84,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701021333,00:00.0,undergrad,00:00.0,West Virginia Northern Community College,NULL,4,0,0,6,6,24,General,NULL,NULL,NULL,0,0,NULL,0
701053065,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.2,0,0,49,49,157,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,NULL
700965435,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.93,3,0,19,16,63,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700946764,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.63,0,0,19,19,69,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701132229,00:00.0,NULL,00:00.0,West Virginia Northern Community College,NULL,2.6304,0,0,230,230,605,NULL,NULL,NULL,NULL,0,0,Expected to graduate with Associates May 2010.  rlw.,0
700239815,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.1593,0,0,182,182,575,Secondary Education,NULL,NULL,NULL,0,0,NULL,0
700239815,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,3.22,6,0,168,145,467,Psychology/Criminology & Invest.,Comm. Studies/Sociology,NULL,graduated,0,0,NULL,0
700940812,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.69,12,21,125,113,417,Nursing,NULL,NULL,NULL,0,0,expected to graduate May 2013,0
700940812,00:00.0,undergrad,00:00.0,West Virginia State College,NULL,3.5,0,0,6,6,21,High School,NULL,NULL,NULL,0,0,NULL,0
701117375,00:00.0,NULL,00:00.0,Shepherd College,NULL,3.7,0,0,20,20,74,NULL,NULL,NULL,NULL,0,0,NULL,0
700953824,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.5,0,0,24,24,84,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701035069,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.5882,0,0,17,17,61,NULL,NULL,NULL,NULL,0,0,NULL,0
700941414,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.04,0,0,49,49,149,Pre-Medical Lab Science,NULL,NULL,NULL,0,0,NULL,0
700872272,00:00.0,undergrad,NULL,Fairmont State University,NULL,3.4,23,23,76,73,248,General,NULL,NULL,NULL,0,0,NULL,0
700872272,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,2.91,0,0,23,23,67,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700940985,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.25,0,0,48,48,156,NULL,NULL,NULL,NULL,0,0,NULL,0
701068969,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.28,0,0,49,49,161,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701021318,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.4615,0,NULL,26,26,90,NULL,NULL,NULL,NULL,0,0,NULL,0
701029799,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.4117,0,0,17,17,58,NULL,NULL,NULL,NULL,0,0,NULL,0
700929456,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.2,0,0,45,45,144,NULL,NULL,NULL,NULL,0,0,NULL,0
700862126,00:00.0,NULL,NULL,Waynesburg University,NULL,2.4342,0,0,76,76,185,NULL,NULL,NULL,NULL,0,0,NULL,0
701077918,00:00.0,NULL,00:00.0,University of Charleston,BA/BS,2.93,0,0,165,168,493, Nursing,NULL,NULL,graduated,0,0,NULL,0
701116269,00:00.0,graduate,00:00.0,University of Virginia,MSN,3.65,0,0,43,43,157,Nursing,NULL,NULL,graduated,0,0,NULL,0
700426128,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,3.062,0,0,130,129,395,Psychology,Child Dvlpmnt & Family Studies,NULL,graduated,0,0,NULL,0
700776296,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,3.52,0,0,92,94,331,Child Dev & Family Studies,NULL,NULL,graduated,0,0,NULL,0
701115759,00:00.0,undergrad,NULL,State University of New York,BA/BS,3.09,0,0,85,82,254,Psychology,NULL,NULL,NULL,0,0,to graduate 05/2010,NULL
700465753,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.67,12,12,153,138,507,Nursing,NULL,NULL,graduated,0,1,NULL,0
700293007,00:00.0,undergrad,00:00.0,California University of PA,BA/BS,2.838,0,0,124,124,351.97,Administration & Management,NULL,NULL,graduated,0,0,NULL,0
701072554,00:00.0,NULL,00:00.0,West Virginia State College,Assoc.,3.8148,0,0,81,81,309,NULL,NULL,NULL,graduated,0,1,NULL,0
700200514,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,2.98,0,0,164,164,489,Biology,NULL,NULL,graduated,0,0,NULL,NULL
701056228,00:00.0,graduate,00:00.0,The University of Tennessee Health Science Center,MSN,3.92,0,0,31,31,47,Nursing,NULL,NULL,NULL,0,0,NULL,0
701056228,00:00.0,graduate,00:00.0,The University of Tennessee Health Science Center,Other Masters,3.76,0,0,84,84,293,Nursing DNP,NULL,NULL,NULL,0,0,NULL,0
701117317,00:00.0,undergrad,00:00.0,Frostburg State University,BA/BS,3.2258,0,0,124,124,400,Recreation,NULL,NULL,graduated,0,0,NULL,0
700853701,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.54,0,0,107,104,369,Psychology,NULL,NULL,NULL,0,0,NULL,0
700970131,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.7857,0,0,14,14,53,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700964963,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.5,0,0,6,6,21,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701022219,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,4,0,0,17,17,68,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700890322,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.36,0,0,79,72,242,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700890322,00:00.0,undergrad,00:00.0,Middlesex County College,NULL,2.57,0,0,7,7,18,General,NULL,NULL,NULL,0,0,NULL,0
700937656,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,4,0,0,44,44,176,NULL,NULL,NULL,NULL,0,0,NULL,0
700900836,00:00.0,NULL,NULL,Potomac State,NULL,2.9836,0,0,61,61,182,NULL,NULL,NULL,NULL,0,0,NULL,0
701033543,00:00.0,NULL,NULL,West Virginia University at Morgantown,BSN,3.6111,0,0,18,18,65,NULL,NULL,NULL,NULL,0,0,NULL,0
701051420,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.47,7,3,23,19,66,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701051420,00:00.0,undergrad,00:00.0,WV Northern Community College,NULL,4,0,0,3,3,12,General,NULL,NULL,NULL,0,0,NULL,0
701051420,00:00.0,undergrad,00:00.0,Bethany College,NULL,3,0,0,4,4,12,General,NULL,NULL,NULL,0,0,NULL,0
701052637,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.76,0,0,17,17,64,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700710402,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.18,22,6,87,71,224,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700710402,00:00.0,undergrad,00:00.0,University of Tennessee at Martin,NULL,3.33,3,0,18,15,50,General,NULL,NULL,NULL,0,0,NULL,0
700710402,00:00.0,undergrad,00:00.0,West Virginia University at Parkersburg,NULL,3.5,0,0,6,6,21,General,NULL,NULL,NULL,0,0,NULL,0
700865147,00:00.0,undergrad,NULL,West Virginia University at Morgantown,BA/BS,3.1851,0,0,81,81,258,Multidisciplinary Studies,NULL,NULL,graduated,0,0,NULL,0
700951957,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.4378,0,0,23,23,79,NULL,NULL,NULL,NULL,0,0,NULL,0
701131549,00:00.0,NULL,NULL,Fairmont State University,NULL,3.7346,0,0,49,49,183,NULL,NULL,NULL,NULL,0,0,NULL,0
700906548,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,2.675,0,0,40,40,107,NULL,NULL,NULL,NULL,0,0,NULL,0
700939408,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.24,0,0,53,50,162,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701107581,00:00.0,NULL,NULL,Fairmont State University,NULL,3.2,0,0,40,40,128,NULL,NULL,NULL,NULL,0,0,NULL,0
700959235,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,2.8333,0,0,18,18,51,NULL,NULL,NULL,NULL,0,0,NULL,0
700650765,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,2.88,0,0,103,103,297,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700851468,00:00.0,undergrad,NULL,Potomac State College,NULL,2.84,46,17,77,77,219,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700851468,00:00.0,undergrad,00:00.0,Alderson Broaddus College,NULL,2.206,32,0,62,29,64,General,NULL,NULL,NULL,0,0,NULL,0
700851468,00:00.0,undergrad,00:00.0,Southern West Virginia Community and Technical College,NULL,3.52,0,0,17,17,60,General,NULL,NULL,NULL,0,0,NULL,0
700856686,00:00.0,NULL,00:00.0,Potomac State,NULL,3.2631,0,0,57,57,186,NULL,NULL,NULL,NULL,0,0,NULL,0
700856686,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
700475464,00:00.0,undergrad,00:00.0,University of Tennessee,BA/BS,3.6,0,0,123,123,443,Biomedical Engineering,NULL,NULL,graduated,0,0,NULL,0
701013761,00:00.0,undergrad,NULL,Fairmont State University,NULL,3.47,0,0,22,19,66,General,NULL,NULL,NULL,0,0,NULL,0
701013761,00:00.0,undergrad,00:00.0,Southern West Virginia Community and Technical College,NULL,4,0,0,3,3,12,General,NULL,NULL,NULL,0,0,NULL,0
701013761,00:00.0,undergrad,00:00.0,Glenville State College,NULL,4,0,0,3,3,12,General,NULL,NULL,NULL,0,0,NULL,0
701022350,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,4,0,0,15,15,60,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700923254,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.45,0,0,35,35,121,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701054006,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.14,0,NULL,14,14,44,General Studies,NULL,NULL,NULL,0,0,NULL,0
701033499,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.6,0,0,45,45,162,NULL,NULL,NULL,NULL,0,0,NULL,0
700138500,00:00.0,NULL,00:00.0,West Virginia University at Parkersburg,Assoc.,2.728,0,0,114,114,311,NULL,NULL,NULL,NULL,0,0,NULL,0
700939754,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.2,0,0,45,45,144,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700951883,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.81,12,0,28,16,61,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700947477,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.27,0,0,18,18,59,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701043562,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,2.64,9,0,23,14,37,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
701043562,00:00.0,NULL,00:00.0,Cuyahoga Community College,NULL,2.66,0,0,9,9,24,General,NULL,NULL,NULL,0,0,NULL,0
700826234,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.2,0,0,49,49,157,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700794170,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.1,21,0,70,49,152,Human Nutrition & Foods,NULL,NULL,NULL,0,0,NULL,0
700794170,00:00.0,undergrad,00:00.0,Butler University,NULL,3.24,0,0,15,15,46,General,NULL,NULL,NULL,0,0,NULL,0
700928878,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.4528,0,0,53,53,183,NULL,NULL,NULL,NULL,0,0,NULL,0
701062042,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.4666,0,0,15,15,52,NULL,NULL,NULL,NULL,0,0,NULL,0
700937803,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,3.29,0,0,117,117,385,Religious Studies,NULL,NULL,NULL,0,0,NULL,0
701013502,00:00.0,NULL,NULL,West Virginia University at Morgantown,NULL,3.888,0,0,27,27,105,NULL,NULL,NULL,NULL,0,0,NULL,0
701048524,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.11,0,0,18,18,56,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700937926,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.28,21,0,35,35,115,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700937926,00:00.0,undergrad,00:00.0,Potomac State College,NULL,3.2,0,0,15,15,48,High School,NULL,NULL,NULL,0,0,NULL,0
700937926,00:00.0,undergrad,00:00.0,Southern West Virginia Community and Technical College,NULL,3,0,0,6,6,18,High School,NULL,NULL,NULL,0,0,NULL,0
700866966,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.6,6,0,25,25,90,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,NULL
700866966,00:00.0,undergrad,00:00.0,West Virginia University at Parkersburg,NULL,4,0,0,6,6,24,High School,NULL,NULL,NULL,0,0,NULL,0
701102696,00:00.0,NULL,NULL,Allegheny Community College,NULL,3,0,0,13,13,39,NULL,NULL,NULL,NULL,0,0,NULL,NULL
700937939,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.86,6,0,23,23,89,Pre-Nursing,NULL,NULL,graduated,0,1,NULL,0
700937939,00:00.0,undergrad,00:00.0,Fairmont State University,NULL,3.5,0,0,6,6,21,High School,NULL,NULL,NULL,0,0,NULL,0
700881273,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.4731,0,0,98,93,323,RBA,NULL,NULL,NULL,0,0,Anticipates May 2011 Grad,0
701079784,00:00.0,undergrad,00:00.0,New York University,NULL,2.67,0,0,73,73,203,Psychology,NULL,NULL,NULL,0,0,NULL,0
701079784,00:00.0,undergrad,00:00.0,Syracuse University,NULL,0.984,0,0,41,41,43,General,NULL,NULL,NULL,0,0,NULL,0
700942104,00:00.0,undergrad,NULL,West Virginia University at Morgantown,NULL,3.57,12,0,56,56,200,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700942104,00:00.0,undergrad,00:00.0,West Virginia University at Parkersburg,NULL,4,0,0,12,12,48,High School,NULL,NULL,NULL,0,0,NULL,0
